date,time_interval,passenger_count,station_name,action,arrival_rate_per_min
2026-01-01,03:00 - 03:59,0,north_ave,entry,0.0
2026-01-01,04:00 - 04:59,0,north_ave,entry,0.0
2026-01-01,05:00 - 05:59,0,north_ave,entry,0.0
2026-01-01,06:00 - 06:59,421,north_ave,entry,7.016666666666667
2026-01-01,07:00 - 07:59,587,north_ave,entry,9.783333333333333
2026-01-01,08:00 - 08:59,584,north_ave,entry,9.733333333333333
2026-01-01,09:00 - 09:59,752,north_ave,entry,12.533333333333333
2026-01-01,10:00 - 10:59,1000,north_ave,entry,16.666666666666668
2026-01-01,11:00 - 11:59,1467,north_ave,entry,24.45
2026-01-01,12:00 - 12:59,1169,north_ave,entry,19.483333333333334
2026-01-01,13:00 - 13:59,1275,north_ave,entry,21.25
2026-01-01,14:00 - 14:59,1348,north_ave,entry,22.466666666666665
2026-01-01,15:00 - 15:59,1548,north_ave,entry,25.8
2026-01-01,16:00 - 16:59,1664,north_ave,entry,27.733333333333334
2026-01-01,17:00 - 17:59,1279,north_ave,entry,21.316666666666666
2026-01-01,18:00 - 18:59,1291,north_ave,entry,21.516666666666666
2026-01-01,19:00 - 19:59,1367,north_ave,entry,22.783333333333335
2026-01-01,20:00 - 20:59,1268,north_ave,entry,21.133333333333333
2026-01-01,21:00 - 21:59,1037,north_ave,entry,17.283333333333335
2026-01-01,22:00 - 22:59,327,north_ave,entry,5.45
2026-01-01,23:00 - 23:59,0,north_ave,entry,0.0
2026-01-01,00:00 - 00:59,0,north_ave,entry,0.0
2026-01-01,01:00 - 01:59,0,north_ave,entry,0.0
2026-01-01,02:00 - 02:59,0,north_ave,entry,0.0
2026-01-02,03:00 - 03:59,0,north_ave,entry,0.0
2026-01-02,04:00 - 04:59,367,north_ave,entry,6.116666666666666
2026-01-02,05:00 - 05:59,1654,north_ave,entry,27.566666666666666
2026-01-02,06:00 - 06:59,2906,north_ave,entry,48.43333333333333
2026-01-02,07:00 - 07:59,3482,north_ave,entry,58.03333333333333
2026-01-02,08:00 - 08:59,2524,north_ave,entry,42.06666666666667
2026-01-02,09:00 - 09:59,1992,north_ave,entry,33.2
2026-01-02,10:00 - 10:59,1839,north_ave,entry,30.65
2026-01-02,11:00 - 11:59,1936,north_ave,entry,32.266666666666666
2026-01-02,12:00 - 12:59,1988,north_ave,entry,33.13333333333333
2026-01-02,13:00 - 13:59,1617,north_ave,entry,26.95
2026-01-02,14:00 - 14:59,1698,north_ave,entry,28.3
2026-01-02,15:00 - 15:59,1568,north_ave,entry,26.133333333333333
2026-01-02,16:00 - 16:59,1732,north_ave,entry,28.866666666666667
2026-01-02,17:00 - 17:59,1755,north_ave,entry,29.25
2026-01-02,18:00 - 18:59,1778,north_ave,entry,29.633333333333333
2026-01-02,19:00 - 19:59,1728,north_ave,entry,28.8
2026-01-02,20:00 - 20:59,1821,north_ave,entry,30.35
2026-01-02,21:00 - 21:59,1253,north_ave,entry,20.883333333333333
2026-01-02,22:00 - 22:59,348,north_ave,entry,5.8
2026-01-02,23:00 - 23:59,0,north_ave,entry,0.0
2026-01-02,00:00 - 00:59,0,north_ave,entry,0.0
2026-01-02,01:00 - 01:59,0,north_ave,entry,0.0
2026-01-02,02:00 - 02:59,0,north_ave,entry,0.0
2026-01-03,03:00 - 03:59,0,north_ave,entry,0.0
2026-01-03,04:00 - 04:59,270,north_ave,entry,4.5
2026-01-03,05:00 - 05:59,958,north_ave,entry,15.966666666666667
2026-01-03,06:00 - 06:59,1337,north_ave,entry,22.283333333333335
2026-01-03,07:00 - 07:59,1481,north_ave,entry,24.683333333333334
2026-01-03,08:00 - 08:59,1853,north_ave,entry,30.883333333333333
2026-01-03,09:00 - 09:59,1711,north_ave,entry,28.516666666666666
2026-01-03,10:00 - 10:59,1699,north_ave,entry,28.316666666666666
2026-01-03,11:00 - 11:59,1917,north_ave,entry,31.95
2026-01-03,12:00 - 12:59,2037,north_ave,entry,33.95
2026-01-03,13:00 - 13:59,1670,north_ave,entry,27.833333333333332
2026-01-03,14:00 - 14:59,1565,north_ave,entry,26.083333333333332
2026-01-03,15:00 - 15:59,1688,north_ave,entry,28.133333333333333
2026-01-03,16:00 - 16:59,1846,north_ave,entry,30.766666666666666
2026-01-03,17:00 - 17:59,1852,north_ave,entry,30.866666666666667
2026-01-03,18:00 - 18:59,1601,north_ave,entry,26.683333333333334
2026-01-03,19:00 - 19:59,1643,north_ave,entry,27.383333333333333
2026-01-03,20:00 - 20:59,1462,north_ave,entry,24.366666666666667
2026-01-03,21:00 - 21:59,594,north_ave,entry,9.9
2026-01-03,22:00 - 22:59,0,north_ave,entry,0.0
2026-01-03,23:00 - 23:59,0,north_ave,entry,0.0
2026-01-03,00:00 - 00:59,0,north_ave,entry,0.0
2026-01-03,01:00 - 01:59,0,north_ave,entry,0.0
2026-01-03,03:00 - 03:59,0,north_ave,entry,0.0
2026-01-04,03:00 - 03:59,0,north_ave,entry,0.0
2026-01-04,04:00 - 04:59,211,north_ave,entry,3.5166666666666666
2026-01-04,05:00 - 05:59,652,north_ave,entry,10.866666666666667
2026-01-04,06:00 - 06:59,808,north_ave,entry,13.466666666666667
2026-01-04,07:00 - 07:59,1009,north_ave,entry,16.816666666666666
2026-01-04,08:00 - 08:59,1286,north_ave,entry,21.433333333333334
2026-01-04,09:00 - 09:59,1551,north_ave,entry,25.85
2026-01-04,10:00 - 10:59,1449,north_ave,entry,24.15
2026-01-04,11:00 - 11:59,1563,north_ave,entry,26.05
2026-01-04,12:00 - 12:59,1778,north_ave,entry,29.633333333333333
2026-01-04,13:00 - 13:59,1780,north_ave,entry,29.666666666666668
2026-01-04,14:00 - 14:59,1666,north_ave,entry,27.766666666666666
2026-01-04,15:00 - 15:59,1825,north_ave,entry,30.416666666666668
2026-01-04,16:00 - 16:59,1974,north_ave,entry,32.9
2026-01-04,17:00 - 17:59,1983,north_ave,entry,33.05
2026-01-04,18:00 - 18:59,1896,north_ave,entry,31.6
2026-01-04,19:00 - 19:59,1939,north_ave,entry,32.31666666666667
2026-01-04,20:00 - 20:59,1639,north_ave,entry,27.316666666666666
2026-01-04,21:00 - 21:59,694,north_ave,entry,11.566666666666666
2026-01-04,22:00 - 22:59,0,north_ave,entry,0.0
2026-01-04,23:00 - 23:59,0,north_ave,entry,0.0
2026-01-04,00:00 - 00:59,0,north_ave,entry,0.0
2026-01-04,01:00 - 01:59,0,north_ave,entry,0.0
2026-01-04,02:00 - 02:59,0,north_ave,entry,0.0
2026-01-05,03:00 - 03:59,0,north_ave,entry,0.0
2026-01-05,04:00 - 04:59,830,north_ave,entry,13.833333333333334
2026-01-05,05:00 - 05:59,3508,north_ave,entry,58.46666666666667
2026-01-05,06:00 - 06:59,5573,north_ave,entry,92.88333333333334
2026-01-05,07:00 - 07:59,6286,north_ave,entry,104.76666666666667
2026-01-05,08:00 - 08:59,5375,north_ave,entry,89.58333333333333
2026-01-05,09:00 - 09:59,3145,north_ave,entry,52.416666666666664
2026-01-05,10:00 - 10:59,2204,north_ave,entry,36.733333333333334
2026-01-05,11:00 - 11:59,2072,north_ave,entry,34.53333333333333
2026-01-05,12:00 - 12:59,2021,north_ave,entry,33.68333333333333
2026-01-05,13:00 - 13:59,1859,north_ave,entry,30.983333333333334
2026-01-05,14:00 - 14:59,1593,north_ave,entry,26.55
2026-01-05,15:00 - 15:59,1635,north_ave,entry,27.25
2026-01-05,16:00 - 16:59,1847,north_ave,entry,30.783333333333335
2026-01-05,17:00 - 17:59,2172,north_ave,entry,36.2
2026-01-05,18:00 - 18:59,2137,north_ave,entry,35.61666666666667
2026-01-05,19:00 - 19:59,2253,north_ave,entry,37.55
2026-01-05,20:00 - 20:59,2019,north_ave,entry,33.65
2026-01-05,21:00 - 21:59,1336,north_ave,entry,22.266666666666666
2026-01-05,22:00 - 22:59,236,north_ave,entry,3.933333333333333
2026-01-05,23:00 - 23:59,0,north_ave,entry,0.0
2026-01-05,00:00 - 00:59,0,north_ave,entry,0.0
2026-01-05,01:00 - 01:59,0,north_ave,entry,0.0
2026-01-05,03:00 - 03:59,0,north_ave,entry,0.0
2026-01-06,03:00 - 03:59,0,north_ave,entry,0.0
2026-01-06,04:00 - 04:59,636,north_ave,entry,10.6
2026-01-06,05:00 - 05:59,2836,north_ave,entry,47.266666666666666
2026-01-06,06:00 - 06:59,5670,north_ave,entry,94.5
2026-01-06,07:00 - 07:59,6845,north_ave,entry,114.08333333333333
2026-01-06,08:00 - 08:59,4855,north_ave,entry,80.91666666666667
2026-01-06,09:00 - 09:59,3228,north_ave,entry,53.8
2026-01-06,10:00 - 10:59,2068,north_ave,entry,34.46666666666667
2026-01-06,11:00 - 11:59,2256,north_ave,entry,37.6
2026-01-06,12:00 - 12:59,2077,north_ave,entry,34.61666666666667
2026-01-06,13:00 - 13:59,1784,north_ave,entry,29.733333333333334
2026-01-06,14:00 - 14:59,1443,north_ave,entry,24.05
2026-01-06,15:00 - 15:59,1422,north_ave,entry,23.7
2026-01-06,16:00 - 16:59,1781,north_ave,entry,29.683333333333334
2026-01-06,17:00 - 17:59,2095,north_ave,entry,34.916666666666664
2026-01-06,18:00 - 18:59,2107,north_ave,entry,35.11666666666667
2026-01-06,19:00 - 19:59,2112,north_ave,entry,35.2
2026-01-06,20:00 - 20:59,2168,north_ave,entry,36.13333333333333
2026-01-06,21:00 - 21:59,1420,north_ave,entry,23.666666666666668
2026-01-06,22:00 - 22:59,320,north_ave,entry,5.333333333333333
2026-01-06,23:00 - 23:59,0,north_ave,entry,0.0
2026-01-06,00:00 - 00:59,0,north_ave,entry,0.0
2026-01-06,01:00 - 01:59,0,north_ave,entry,0.0
2026-01-06,02:00 - 02:59,0,north_ave,entry,0.0
2026-01-07,03:00 - 03:59,0,north_ave,entry,0.0
2026-01-07,04:00 - 04:59,644,north_ave,entry,10.733333333333333
2026-01-07,05:00 - 05:59,2706,north_ave,entry,45.1
2026-01-07,06:00 - 06:59,5508,north_ave,entry,91.8
2026-01-07,07:00 - 07:59,6869,north_ave,entry,114.48333333333333
2026-01-07,08:00 - 08:59,4967,north_ave,entry,82.78333333333333
2026-01-07,09:00 - 09:59,3224,north_ave,entry,53.733333333333334
2026-01-07,10:00 - 10:59,2164,north_ave,entry,36.06666666666667
2026-01-07,11:00 - 11:59,2217,north_ave,entry,36.95
2026-01-07,12:00 - 12:59,2108,north_ave,entry,35.13333333333333
2026-01-07,13:00 - 13:59,1889,north_ave,entry,31.483333333333334
2026-01-07,14:00 - 14:59,1571,north_ave,entry,26.183333333333334
2026-01-07,15:00 - 15:59,1497,north_ave,entry,24.95
2026-01-07,16:00 - 16:59,1656,north_ave,entry,27.6
2026-01-07,17:00 - 17:59,2165,north_ave,entry,36.083333333333336
2026-01-07,18:00 - 18:59,2226,north_ave,entry,37.1
2026-01-07,19:00 - 19:59,2190,north_ave,entry,36.5
2026-01-07,20:00 - 20:59,2191,north_ave,entry,36.516666666666666
2026-01-07,21:00 - 21:59,1448,north_ave,entry,24.133333333333333
2026-01-07,22:00 - 22:59,303,north_ave,entry,5.05
2026-01-07,23:00 - 23:59,0,north_ave,entry,0.0
2026-01-07,00:00 - 00:59,0,north_ave,entry,0.0
2026-01-07,01:00 - 01:59,0,north_ave,entry,0.0
2026-01-07,02:00 - 02:59,0,north_ave,entry,0.0
2026-01-08,03:00 - 03:59,0,north_ave,entry,0.0
2026-01-08,04:00 - 04:59,592,north_ave,entry,9.866666666666667
2026-01-08,05:00 - 05:59,2627,north_ave,entry,43.78333333333333
2026-01-08,06:00 - 06:59,5307,north_ave,entry,88.45
2026-01-08,07:00 - 07:59,6578,north_ave,entry,109.63333333333334
2026-01-08,08:00 - 08:59,4913,north_ave,entry,81.88333333333334
2026-01-08,09:00 - 09:59,3268,north_ave,entry,54.46666666666667
2026-01-08,10:00 - 10:59,2258,north_ave,entry,37.63333333333333
2026-01-08,11:00 - 11:59,2175,north_ave,entry,36.25
2026-01-08,12:00 - 12:59,2167,north_ave,entry,36.11666666666667
2026-01-08,13:00 - 13:59,1787,north_ave,entry,29.783333333333335
2026-01-08,14:00 - 14:59,1471,north_ave,entry,24.516666666666666
2026-01-08,15:00 - 15:59,1466,north_ave,entry,24.433333333333334
2026-01-08,16:00 - 16:59,1664,north_ave,entry,27.733333333333334
2026-01-08,17:00 - 17:59,2075,north_ave,entry,34.583333333333336
2026-01-08,18:00 - 18:59,1975,north_ave,entry,32.916666666666664
2026-01-08,19:00 - 19:59,2164,north_ave,entry,36.06666666666667
2026-01-08,20:00 - 20:59,2102,north_ave,entry,35.03333333333333
2026-01-08,21:00 - 21:59,1464,north_ave,entry,24.4
2026-01-08,22:00 - 22:59,303,north_ave,entry,5.05
2026-01-08,23:00 - 23:59,0,north_ave,entry,0.0
2026-01-08,00:00 - 00:59,0,north_ave,entry,0.0
2026-01-08,01:00 - 01:59,0,north_ave,entry,0.0
2026-01-08,02:00 - 02:59,0,north_ave,entry,0.0
2026-01-09,03:00 - 03:59,0,north_ave,entry,0.0
2026-01-09,04:00 - 04:59,522,north_ave,entry,8.7
2026-01-09,05:00 - 05:59,2343,north_ave,entry,39.05
2026-01-09,06:00 - 06:59,4980,north_ave,entry,83.0
2026-01-09,07:00 - 07:59,6012,north_ave,entry,100.2
2026-01-09,08:00 - 08:59,4554,north_ave,entry,75.9
2026-01-09,09:00 - 09:59,3084,north_ave,entry,51.4
2026-01-09,10:00 - 10:59,2047,north_ave,entry,34.11666666666667
2026-01-09,11:00 - 11:59,2316,north_ave,entry,38.6
2026-01-09,12:00 - 12:59,2208,north_ave,entry,36.8
2026-01-09,13:00 - 13:59,1821,north_ave,entry,30.35
2026-01-09,14:00 - 14:59,1631,north_ave,entry,27.183333333333334
2026-01-09,15:00 - 15:59,1757,north_ave,entry,29.283333333333335
2026-01-09,16:00 - 16:59,1825,north_ave,entry,30.416666666666668
2026-01-09,17:00 - 17:59,2242,north_ave,entry,37.36666666666667
2026-01-09,18:00 - 18:59,2143,north_ave,entry,35.71666666666667
2026-01-09,19:00 - 19:59,2156,north_ave,entry,35.93333333333333
2026-01-09,20:00 - 20:59,2169,north_ave,entry,36.15
2026-01-09,21:00 - 21:59,1429,north_ave,entry,23.816666666666666
2026-01-09,22:00 - 22:59,422,north_ave,entry,7.033333333333333
2026-01-09,23:00 - 23:59,0,north_ave,entry,0.0
2026-01-09,00:00 - 00:59,0,north_ave,entry,0.0
2026-01-09,01:00 - 01:59,0,north_ave,entry,0.0
2026-01-09,02:00 - 02:59,0,north_ave,entry,0.0
2026-01-10,03:00 - 03:59,0,north_ave,entry,0.0
2026-01-10,04:00 - 04:59,335,north_ave,entry,5.583333333333333
2026-01-10,05:00 - 05:59,1176,north_ave,entry,19.6
2026-01-10,06:00 - 06:59,1853,north_ave,entry,30.883333333333333
2026-01-10,07:00 - 07:59,2152,north_ave,entry,35.86666666666667
2026-01-10,08:00 - 08:59,2111,north_ave,entry,35.18333333333333
2026-01-10,09:00 - 09:59,1953,north_ave,entry,32.55
2026-01-10,10:00 - 10:59,1791,north_ave,entry,29.85
2026-01-10,11:00 - 11:59,1824,north_ave,entry,30.4
2026-01-10,12:00 - 12:59,2025,north_ave,entry,33.75
2026-01-10,13:00 - 13:59,1793,north_ave,entry,29.883333333333333
2026-01-10,14:00 - 14:59,1600,north_ave,entry,26.666666666666668
2026-01-10,15:00 - 15:59,1702,north_ave,entry,28.366666666666667
2026-01-10,16:00 - 16:59,1877,north_ave,entry,31.283333333333335
2026-01-10,17:00 - 17:59,2026,north_ave,entry,33.766666666666666
2026-01-10,18:00 - 18:59,1801,north_ave,entry,30.016666666666666
2026-01-10,19:00 - 19:59,1720,north_ave,entry,28.666666666666668
2026-01-10,20:00 - 20:59,1799,north_ave,entry,29.983333333333334
2026-01-10,21:00 - 21:59,622,north_ave,entry,10.366666666666667
2026-01-10,22:00 - 22:59,0,north_ave,entry,0.0
2026-01-10,23:00 - 23:59,0,north_ave,entry,0.0
2026-01-10,00:00 - 00:59,0,north_ave,entry,0.0
2026-01-10,01:00 - 01:59,0,north_ave,entry,0.0
2026-01-10,02:00 - 02:59,0,north_ave,entry,0.0
2026-01-11,03:00 - 03:59,0,north_ave,entry,0.0
2026-01-11,04:00 - 04:59,206,north_ave,entry,3.433333333333333
2026-01-11,05:00 - 05:59,690,north_ave,entry,11.5
2026-01-11,06:00 - 06:59,799,north_ave,entry,13.316666666666666
2026-01-11,07:00 - 07:59,1030,north_ave,entry,17.166666666666668
2026-01-11,08:00 - 08:59,1388,north_ave,entry,23.133333333333333
2026-01-11,09:00 - 09:59,1539,north_ave,entry,25.65
2026-01-11,10:00 - 10:59,1419,north_ave,entry,23.65
2026-01-11,11:00 - 11:59,1558,north_ave,entry,25.966666666666665
2026-01-11,12:00 - 12:59,1606,north_ave,entry,26.766666666666666
2026-01-11,13:00 - 13:59,1540,north_ave,entry,25.666666666666668
2026-01-11,14:00 - 14:59,1614,north_ave,entry,26.9
2026-01-11,15:00 - 15:59,1652,north_ave,entry,27.533333333333335
2026-01-11,16:00 - 16:59,1872,north_ave,entry,31.2
2026-01-11,17:00 - 17:59,1882,north_ave,entry,31.366666666666667
2026-01-11,18:00 - 18:59,1891,north_ave,entry,31.516666666666666
2026-01-11,19:00 - 19:59,1870,north_ave,entry,31.166666666666668
2026-01-11,20:00 - 20:59,1865,north_ave,entry,31.083333333333332
2026-01-11,21:00 - 21:59,651,north_ave,entry,10.85
2026-01-11,22:00 - 22:59,0,north_ave,entry,0.0
2026-01-11,23:00 - 23:59,0,north_ave,entry,0.0
2026-01-11,00:00 - 00:59,0,north_ave,entry,0.0
2026-01-11,01:00 - 01:59,0,north_ave,entry,0.0
2026-01-11,02:00 - 02:59,0,north_ave,entry,0.0
2026-01-12,03:00 - 03:59,0,north_ave,entry,0.0
2026-01-12,04:00 - 04:59,828,north_ave,entry,13.8
2026-01-12,05:00 - 05:59,3591,north_ave,entry,59.85
2026-01-12,06:00 - 06:59,5667,north_ave,entry,94.45
2026-01-12,07:00 - 07:59,6843,north_ave,entry,114.05
2026-01-12,08:00 - 08:59,5678,north_ave,entry,94.63333333333334
2026-01-12,09:00 - 09:59,3554,north_ave,entry,59.233333333333334
2026-01-12,10:00 - 10:59,2272,north_ave,entry,37.86666666666667
2026-01-12,11:00 - 11:59,2255,north_ave,entry,37.583333333333336
2026-01-12,12:00 - 12:59,2164,north_ave,entry,36.06666666666667
2026-01-12,13:00 - 13:59,1821,north_ave,entry,30.35
2026-01-12,14:00 - 14:59,1536,north_ave,entry,25.6
2026-01-12,15:00 - 15:59,1654,north_ave,entry,27.566666666666666
2026-01-12,16:00 - 16:59,1761,north_ave,entry,29.35
2026-01-12,17:00 - 17:59,2179,north_ave,entry,36.31666666666667
2026-01-12,18:00 - 18:59,2228,north_ave,entry,37.13333333333333
2026-01-12,19:00 - 19:59,2308,north_ave,entry,38.46666666666667
2026-01-12,20:00 - 20:59,2124,north_ave,entry,35.4
2026-01-12,21:00 - 21:59,1348,north_ave,entry,22.466666666666665
2026-01-12,22:00 - 22:59,311,north_ave,entry,5.183333333333334
2026-01-12,23:00 - 23:59,0,north_ave,entry,0.0
2026-01-12,00:00 - 00:59,0,north_ave,entry,0.0
2026-01-12,01:00 - 01:59,0,north_ave,entry,0.0
2026-01-12,02:00 - 02:59,0,north_ave,entry,0.0
2026-01-13,03:00 - 03:59,0,north_ave,entry,0.0
2026-01-13,04:00 - 04:59,727,north_ave,entry,12.116666666666667
2026-01-13,05:00 - 05:59,2966,north_ave,entry,49.43333333333333
2026-01-13,06:00 - 06:59,5751,north_ave,entry,95.85
2026-01-13,07:00 - 07:59,6908,north_ave,entry,115.13333333333334
2026-01-13,08:00 - 08:59,5432,north_ave,entry,90.53333333333333
2026-01-13,09:00 - 09:59,3411,north_ave,entry,56.85
2026-01-13,10:00 - 10:59,2179,north_ave,entry,36.31666666666667
2026-01-13,11:00 - 11:59,2256,north_ave,entry,37.6
2026-01-13,12:00 - 12:59,2071,north_ave,entry,34.516666666666666
2026-01-13,13:00 - 13:59,1784,north_ave,entry,29.733333333333334
2026-01-13,14:00 - 14:59,1459,north_ave,entry,24.316666666666666
2026-01-13,15:00 - 15:59,1469,north_ave,entry,24.483333333333334
2026-01-13,16:00 - 16:59,1723,north_ave,entry,28.716666666666665
2026-01-13,17:00 - 17:59,2092,north_ave,entry,34.86666666666667
2026-01-13,18:00 - 18:59,2114,north_ave,entry,35.233333333333334
2026-01-13,19:00 - 19:59,2259,north_ave,entry,37.65
2026-01-13,20:00 - 20:59,2155,north_ave,entry,35.916666666666664
2026-01-13,21:00 - 21:59,1436,north_ave,entry,23.933333333333334
2026-01-13,22:00 - 22:59,285,north_ave,entry,4.75
2026-01-13,23:00 - 23:59,0,north_ave,entry,0.0
2026-01-13,00:00 - 00:59,0,north_ave,entry,0.0
2026-01-13,01:00 - 01:59,0,north_ave,entry,0.0
2026-01-13,02:00 - 02:59,0,north_ave,entry,0.0
2026-01-14,03:00 - 03:59,0,north_ave,entry,0.0
2026-01-14,04:00 - 04:59,631,north_ave,entry,10.516666666666667
2026-01-14,05:00 - 05:59,2811,north_ave,entry,46.85
2026-01-14,06:00 - 06:59,5603,north_ave,entry,93.38333333333334
2026-01-14,07:00 - 07:59,6838,north_ave,entry,113.96666666666667
2026-01-14,08:00 - 08:59,5314,north_ave,entry,88.56666666666666
2026-01-14,09:00 - 09:59,3466,north_ave,entry,57.766666666666666
2026-01-14,10:00 - 10:59,2223,north_ave,entry,37.05
2026-01-14,11:00 - 11:59,2154,north_ave,entry,35.9
2026-01-14,12:00 - 12:59,2182,north_ave,entry,36.36666666666667
2026-01-14,13:00 - 13:59,1929,north_ave,entry,32.15
2026-01-14,14:00 - 14:59,1617,north_ave,entry,26.95
2026-01-14,15:00 - 15:59,1586,north_ave,entry,26.433333333333334
2026-01-14,16:00 - 16:59,1744,north_ave,entry,29.066666666666666
2026-01-14,17:00 - 17:59,1959,north_ave,entry,32.65
2026-01-14,18:00 - 18:59,2261,north_ave,entry,37.68333333333333
2026-01-14,19:00 - 19:59,2255,north_ave,entry,37.583333333333336
2026-01-14,20:00 - 20:59,2315,north_ave,entry,38.583333333333336
2026-01-14,21:00 - 21:59,1567,north_ave,entry,26.116666666666667
2026-01-14,22:00 - 22:59,367,north_ave,entry,6.116666666666666
2026-01-14,23:00 - 23:59,0,north_ave,entry,0.0
2026-01-14,00:00 - 00:59,0,north_ave,entry,0.0
2026-01-14,01:00 - 01:59,0,north_ave,entry,0.0
2026-01-14,02:00 - 02:59,0,north_ave,entry,0.0
2026-01-15,03:00 - 03:59,0,north_ave,entry,0.0
2026-01-15,04:00 - 04:59,644,north_ave,entry,10.733333333333333
2026-01-15,05:00 - 05:59,2613,north_ave,entry,43.55
2026-01-15,06:00 - 06:59,5549,north_ave,entry,92.48333333333333
2026-01-15,07:00 - 07:59,6478,north_ave,entry,107.96666666666667
2026-01-15,08:00 - 08:59,5180,north_ave,entry,86.33333333333333
2026-01-15,09:00 - 09:59,3570,north_ave,entry,59.5
2026-01-15,10:00 - 10:59,2155,north_ave,entry,35.916666666666664
2026-01-15,11:00 - 11:59,2263,north_ave,entry,37.71666666666667
2026-01-15,12:00 - 12:59,2168,north_ave,entry,36.13333333333333
2026-01-15,13:00 - 13:59,1929,north_ave,entry,32.15
2026-01-15,14:00 - 14:59,1621,north_ave,entry,27.016666666666666
2026-01-15,15:00 - 15:59,1402,north_ave,entry,23.366666666666667
2026-01-15,16:00 - 16:59,1855,north_ave,entry,30.916666666666668
2026-01-15,17:00 - 17:59,2153,north_ave,entry,35.88333333333333
2026-01-15,18:00 - 18:59,2018,north_ave,entry,33.63333333333333
2026-01-15,19:00 - 19:59,2242,north_ave,entry,37.36666666666667
2026-01-15,20:00 - 20:59,2139,north_ave,entry,35.65
2026-01-15,21:00 - 21:59,1561,north_ave,entry,26.016666666666666
2026-01-15,22:00 - 22:59,339,north_ave,entry,5.65
2026-01-15,23:00 - 23:59,0,north_ave,entry,0.0
2026-01-15,00:00 - 00:59,0,north_ave,entry,0.0
2026-01-15,01:00 - 01:59,0,north_ave,entry,0.0
2026-01-15,02:00 - 02:59,0,north_ave,entry,0.0
2026-01-16,03:00 - 03:59,0,north_ave,entry,0.0
2026-01-16,04:00 - 04:59,575,north_ave,entry,9.583333333333334
2026-01-16,05:00 - 05:59,2405,north_ave,entry,40.083333333333336
2026-01-16,06:00 - 06:59,5071,north_ave,entry,84.51666666666667
2026-01-16,07:00 - 07:59,5981,north_ave,entry,99.68333333333334
2026-01-16,08:00 - 08:59,4896,north_ave,entry,81.6
2026-01-16,09:00 - 09:59,3213,north_ave,entry,53.55
2026-01-16,10:00 - 10:59,2167,north_ave,entry,36.11666666666667
2026-01-16,11:00 - 11:59,2270,north_ave,entry,37.833333333333336
2026-01-16,12:00 - 12:59,2187,north_ave,entry,36.45
2026-01-16,13:00 - 13:59,2042,north_ave,entry,34.03333333333333
2026-01-16,14:00 - 14:59,1673,north_ave,entry,27.883333333333333
2026-01-16,15:00 - 15:59,1665,north_ave,entry,27.75
2026-01-16,16:00 - 16:59,1924,north_ave,entry,32.06666666666667
2026-01-16,17:00 - 17:59,2263,north_ave,entry,37.71666666666667
2026-01-16,18:00 - 18:59,2352,north_ave,entry,39.2
2026-01-16,19:00 - 19:59,2399,north_ave,entry,39.983333333333334
2026-01-16,20:00 - 20:59,2273,north_ave,entry,37.88333333333333
2026-01-16,21:00 - 21:59,1535,north_ave,entry,25.583333333333332
2026-01-16,22:00 - 22:59,412,north_ave,entry,6.866666666666666
2026-01-16,23:00 - 23:59,0,north_ave,entry,0.0
2026-01-16,00:00 - 00:59,0,north_ave,entry,0.0
2026-01-16,01:00 - 01:59,0,north_ave,entry,0.0
2026-01-16,02:00 - 02:59,0,north_ave,entry,0.0
2026-01-17,03:00 - 03:59,0,north_ave,entry,0.0
2026-01-17,04:00 - 04:59,307,north_ave,entry,5.116666666666666
2026-01-17,05:00 - 05:59,1295,north_ave,entry,21.583333333333332
2026-01-17,06:00 - 06:59,1855,north_ave,entry,30.916666666666668
2026-01-17,07:00 - 07:59,2241,north_ave,entry,37.35
2026-01-17,08:00 - 08:59,2097,north_ave,entry,34.95
2026-01-17,09:00 - 09:59,2069,north_ave,entry,34.483333333333334
2026-01-17,10:00 - 10:59,1726,north_ave,entry,28.766666666666666
2026-01-17,11:00 - 11:59,1993,north_ave,entry,33.21666666666667
2026-01-17,12:00 - 12:59,2071,north_ave,entry,34.516666666666666
2026-01-17,13:00 - 13:59,1927,north_ave,entry,32.11666666666667
2026-01-17,14:00 - 14:59,1732,north_ave,entry,28.866666666666667
2026-01-17,15:00 - 15:59,1739,north_ave,entry,28.983333333333334
2026-01-17,16:00 - 16:59,2124,north_ave,entry,35.4
2026-01-17,17:00 - 17:59,2245,north_ave,entry,37.416666666666664
2026-01-17,18:00 - 18:59,1920,north_ave,entry,32.0
2026-01-17,19:00 - 19:59,1721,north_ave,entry,28.683333333333334
2026-01-17,20:00 - 20:59,1605,north_ave,entry,26.75
2026-01-17,21:00 - 21:59,688,north_ave,entry,11.466666666666667
2026-01-17,22:00 - 22:59,0,north_ave,entry,0.0
2026-01-17,23:00 - 23:59,0,north_ave,entry,0.0
2026-01-17,00:00 - 00:59,0,north_ave,entry,0.0
2026-01-17,01:00 - 01:59,0,north_ave,entry,0.0
2026-01-17,02:00 - 02:59,0,north_ave,entry,0.0
2026-01-18,03:00 - 03:59,0,north_ave,entry,0.0
2026-01-18,04:00 - 04:59,210,north_ave,entry,3.5
2026-01-18,05:00 - 05:59,679,north_ave,entry,11.316666666666666
2026-01-18,06:00 - 06:59,860,north_ave,entry,14.333333333333334
2026-01-18,07:00 - 07:59,1054,north_ave,entry,17.566666666666666
